Genus,lfc_(Intercept),lfc_CompartmentRoot,lfc_Distance,lfc_CompartmentRoot:Distance,se_(Intercept),se_CompartmentRoot,se_Distance,se_CompartmentRoot:Distance,W_(Intercept),W_CompartmentRoot,W_Distance,W_CompartmentRoot:Distance,p_(Intercept),p_CompartmentRoot,p_Distance,p_CompartmentRoot:Distance,q_(Intercept),q_CompartmentRoot,q_Distance,q_CompartmentRoot:Distance,diff_(Intercept),diff_CompartmentRoot,diff_Distance,diff_CompartmentRoot:Distance
Modestobacter,-0.4592990018184326,0.5029361068996855,0.02961048927598639,-0.027090293787221296,0.18316644438345747,0.27619925408861634,0.006585794327769072,0.009510350715053855,-2.507549913765285,1.8209176869765276,4.496115092925609,-2.8485062852982166,0.012157141010126403,0.06861937017088236,6.920628540389305e-6,0.0043924985725968735,0.023343993770618302,0.09882155774609466,3.538171341274032e-4,0.1030227630034529,TRUE,FALSE,TRUE,FALSE
Longivirga,0.11612975745044991,0.2983870744022783,-0.0011753555802502974,-0.007522203855095279,0.10815110390854879,0.16817631240159278,0.003686491387709577,0.005347113592737103,1.0737732048361501,1.7742514991632812,-0.3188277027226551,-1.4067783907401117,0.2829243421366817,0.07602155916808727,0.7498571699644919,0.1594931122251936,0.3527928534570208,0.10758760449739685,0.9644389387279158,0.6154026688689074,FALSE,FALSE,FALSE,FALSE
Streptomyces,-0.5874643442682163,1.3485499111401975,0.0038024539257218827,-1.1940303877498649e-5,0.1192055443073115,0.1842200965602356,0.0041080529557660905,0.005953118846638564,-4.928162928007233,7.320319206863805,0.9256097637165882,-0.002005722409563645,8.300638624628689e-7,2.473817937943777e-13,0.35464881745599286,0.9983996661291561,3.730726590629817e-6,1.5330174797257649e-12,0.6880856872619632,0.9996178505132127,TRUE,TRUE,FALSE,FALSE
Yinghuangia,-0.1739974644149233,0.4949652921236038,4.982705177562448e-4,0.006781339187847295,0.14453249789021905,0.22069904694970233,0.005086874413650577,0.007358637313954183,-1.2038639541612617,2.242716037810563,0.09795219563886633,0.9215482294511026,0.22864216583361613,0.024915131762858492,0.9219702530987895,0.35676427318708653,0.2987688365046294,0.03965092953700047,0.9996192040310683,0.8106477096306577,FALSE,TRUE,FALSE,FALSE
Streptacidiphilus,0.16542626440234653,0.3781640188803731,0.0037665569739963917,-0.025623350490862905,0.25005249719410877,0.37238418952708663,0.009175368496978397,0.013228406140060742,0.661566136145926,1.01552114594507,0.41050743359645797,-1.9369945418643797,0.5082493161982813,0.30985747186280643,0.6814337516030591,0.05274601056788669,0.5822800289218404,0.37695681144969173,0.948461394436235,0.4225165895331452,FALSE,FALSE,FALSE,FALSE
Cryptosporangium,-1.4790184636837267,1.9946747209649096,0.0051853804965774596,0.049769425746028086,0.19767750273292228,0.2970510786641371,0.00714836564980965,0.010317987584723532,-7.481976670263768,6.714921655679974,0.7253938523298032,4.8235593750582755,7.321294511605731e-14,1.8816729114952603e-11,0.46821044348859964,1.4101876214130196e-6,7.486023638116859e-13,9.741825579766601e-11,0.8228831027587944,2.883833685789625e-4,TRUE,TRUE,FALSE,TRUE
Jiangella,0.9655492081554131,-0.6884036184370922,-0.030814513371565294,0.019287878540510298,0.19351075587595157,0.29106280988081623,0.0069868697579825575,0.01008613609127789,4.989641034601561,-2.3651376784240425,-4.410346040350825,1.9123159122540223,6.049159609581895e-7,0.018023369279049496,1.0320556204581347e-5,0.055835686067408505,2.7490069781322167e-6,0.030211303422669034,4.6901194307486345e-4,0.4225165895331452,TRUE,TRUE,TRUE,FALSE
Nakamurella,-0.6043895346964971,1.5062365065502015,0.009924858391115053,-0.017937358511317614,0.15641363624567955,0.23776998453356984,0.005547803886495816,0.008020303651397265,-3.8640463146523873,6.33484714020975,1.7889706619359136,-2.2364936903844828,1.1152406158632172e-4,2.375766928580063e-10,0.07361954052013688,0.025319450154778947,3.40398068573176e-4,1.1298705509177276e-9,0.2712647934480719,0.26552961828986127,TRUE,TRUE,FALSE,FALSE
Pseudoclavibacter,-0.2386404898922569,1.00774147660185,-4.7398451374911226e-4,-0.007974706148218089,0.17598756926304013,0.26588610520583494,0.006307337618166909,0.009110611684038475,-1.3560076481059435,3.7901246318295194,-0.07514811199957068,-0.8753206068687507,0.17509673464125505,1.5057171608708208e-4,0.9400968681752656,0.3813994847720774,0.23327219696505966,3.5190761074066615e-4,0.9996192040310683,0.8278571263553337,FALSE,TRUE,FALSE,FALSE
Curtobacterium,-0.43124922800444493,1.532685401684839,6.495308745269402e-4,-0.01590695570181052,0.23936880180285322,0.35700820694203034,0.008762313474068808,0.012635282507293646,-1.8016100041292205,4.29313772591707,0.07412778331306703,-1.2589315428941394,0.0716067861840813,1.7616565191178583e-5,0.9409087081851967,0.20805505943664332,0.10887425854754368,4.8034501087946935e-5,0.9996192040310683,0.664622884138441,FALSE,TRUE,FALSE,FALSE
Rathayibacter,-0.2780332127708889,0.9733899334771464,2.9172968377507684e-6,-0.0038494878661655533,0.17096908631975022,0.2586773037340191,0.006112633030981446,0.008831109295603655,-1.6262192116468643,3.7629506702993143,4.7725698941268954e-4,-0.43590082936488217,0.1039030306760229,1.6792033373512404e-4,0.9996192040310683,0.6629086833686508,0.14954557162538376,3.8801930224669905e-4,0.9996192040310683,0.9458327792878952,FALSE,TRUE,FALSE,FALSE
Cryobacterium,0.8816941045493001,-1.3645687608037567,-9.224655679200015e-4,-0.004320593822355469,0.21513533299602242,0.3221485755394603,0.007824613511026863,0.011288889394764393,4.098323098631137,-4.235836705218054,-0.11789279644547476,-0.38272975057752723,4.161541115166847e-5,2.2770221515591003e-5,0.9061526010475206,0.7019201532234638,1.4183919300860337e-4,5.931860254698548e-5,0.9995885239751118,0.9458327792878952,TRUE,TRUE,FALSE,FALSE
Agromyces,-0.5668342494741562,1.029525661198463,0.012314440551103846,-0.005203687373564424,0.15009463169742226,0.22869195986616114,0.005302616959607466,0.007668340604186295,-3.776512477920228,4.50180085824171,2.322332660440825,-0.6785936674126904,1.5903959563707762e-4,6.738010012963624e-6,0.020215030223199114,0.4973953563761136,4.61327621386984e-4,1.9137820106264735e-5,0.11023929815051249,0.8907420085391491,TRUE,TRUE,FALSE,FALSE
Demequina,0.015255313139431976,0.3579728729613638,1.6034343230783343e-5,-0.0034075865916862835,0.17577980610652305,0.26558765356056746,0.006299277610174919,0.009099041285566366,0.08678649429267896,1.3478520863535843,0.002545425717527331,-0.37449951975618273,0.9308412231088008,0.1777059612955997,0.9979690463124712,0.7080327138257012,0.9494116215748118,0.22901470433837298,0.9996192040310683,0.9458327792878952,FALSE,FALSE,FALSE,FALSE
Isoptericola,-0.6017273403909441,0.47302223537109783,0.019616240563992634,0.007606039558224755,0.1780397454196832,0.2688341109189066,0.006386946682970962,0.009224893501167829,-3.3797360189014296,1.7595320540025678,3.071301756173094,0.8245124517981552,7.255548118478609e-4,0.07848718077118136,0.0021312763939682353,0.4096484436141721,0.0017984964730046976,0.11069398943245923,0.02407962792640284,0.8545660007368031,TRUE,FALSE,TRUE,FALSE
Phycicoccus,-0.4095465277219523,1.2210496927645142,0.011081859527516598,-0.025445557729530575,0.2626255599274632,0.39048486603429605,0.009661226047609859,0.01392609819570246,-1.559431335758288,3.127009005919503,1.1470448442988452,-1.8271849998431704,0.11889432446412482,0.0017659451773527715,0.25136308751493797,0.06767195843657736,0.16884645383967725,0.003506172706491668,0.5929580391169111,0.4370941107597031,FALSE,TRUE,FALSE,FALSE
Janibacter,0.5193064639205004,-0.28333712588334437,-0.015250655011861059,0.010218392646902344,0.16761731926529908,0.2538628722133173,0.005982576397004664,0.008644412694584599,3.0981670998959214,-1.11610304970181,-2.5491784809462197,1.182080611827312,0.0019472160125633769,0.2643780268979695,0.01079770237792358,0.23717371658289874,0.004304926211559033,0.32471655555936796,0.07085573811357412,0.664622884138441,TRUE,FALSE,FALSE,FALSE
Intrasporangium,0.46142809670743096,-0.6383143188312657,0.0010321349542302771,-0.0021202832117257634,0.22130934385514317,0.33102749087111527,0.00806362161257246,0.011632055596093456,2.084991481468836,-1.9282818993416826,0.1279989319713385,-0.1822793223613757,0.03707007378479533,0.053820071992341914,0.8981498182526059,0.8553635252010318,0.06265148833876566,0.08063153642808733,0.9995885239751118,0.9614983139891066,FALSE,FALSE,FALSE,FALSE
Pedococcus,-0.6428743297764191,1.9137719713504446,0.0037448205483069028,-0.019790497487250782,0.2234870497942371,0.33415966242111994,0.008147906778973795,0.011753073800179531,-2.8765618874485517,5.727118460332417,0.45960522743959914,-1.68385716143027,0.004020333506760701,1.0215084150658125e-8,0.6457996063015207,0.09220927702568693,0.008221582021325634,4.2632340996114005e-8,0.9267790841309542,0.5101070570784694,TRUE,TRUE,FALSE,FALSE
Terrabacter,0.21288404240873418,0.052909979093419886,-0.003073363265816728,-0.0016168441279745072,0.14573298380652258,0.22242441634407237,0.005133429466488732,0.007425469066400575,1.4607814706611812,0.2378784665959176,-0.5986959177835767,-0.2177430292303752,0.14407542244231092,0.8119753573452217,0.549375679914915,0.827629335475389,0.19649689003259158,0.8515331311646044,0.8787913448121264,0.9614983139891066,FALSE,FALSE,FALSE,FALSE
Promicromonospora,-1.0874544333497722,1.5441409820774983,0.017911082499497938,0.008023587574856323,0.2238283868110239,0.33465062209570084,0.008161116921058262,0.011772041266540524,-4.8584294818150084,4.614188291082622,2.1946851972285413,0.6815799735311523,1.1832053492891673e-6,3.946345452791096e-6,0.028186187304061857,0.49550458171687006,4.988979256281128e-6,1.178142547585079e-5,0.13774706888583313,0.8907420085391491,TRUE,TRUE,FALSE,FALSE
Paenarthrobacter,-0.423635708819073,1.2030210928718508,0.015609549893689876,-0.03261844503045813,0.25848522110856653,0.38452363564554987,0.009501259975854732,0.013696383514017552,-1.6389165577909055,3.128601160894005,1.642892619858625,-2.3815370675824616,0.1012306388366839,0.0017564053922181715,0.10040515225727142,0.017240555542549177,0.1473119313647839,0.003504242953254791,0.3285256581857921,0.2136784005122004,FALSE,TRUE,FALSE,FALSE
Arthrobacter,0.11146641922836618,0.2932257894581882,-0.0026974390551743202,-0.0037605783667941073,0.2526889777757818,0.37617928870907974,0.009277270576522226,0.013374735217699017,0.4411210184532605,0.7794841403003342,-0.2907578293556153,-0.281170303978629,0.6591253879257016,0.435694576462684,0.7712365398191106,0.7785797802470097,0.7325605534282935,0.5020944943775579,0.9796141142422863,0.9477355063125802,FALSE,FALSE,FALSE,FALSE
Glutamicibacter,0.04769789877286526,-0.03219841151788712,0.0035534065130834475,0.003628174267529978,0.23023919242222068,0.34387246945732736,0.008409180604766543,0.01212822249477831,0.20716672201227662,-0.09363474653466773,0.42256275374431657,0.2991513611406827,0.8358796555060095,0.9253993071144698,0.6726143063729089,0.7648245589939828,0.8902989039113487,0.9347610179427586,0.948461394436235,0.947292265026306,FALSE,FALSE,FALSE,FALSE
Pseudarthrobacter,0.8200833224425956,-1.6225068403920153,0.012651592179612967,-0.01506706316299914,0.17320756656623665,0.2618927105051735,0.006199484546087386,0.008955785845623987,4.734685318317118,-6.195311191603265,2.040749047047408,-1.6823831456802054,2.193952291748783e-6,5.816998535900367e-10,0.041275777493203276,0.09249456749322064,8.884420666586656e-6,2.643502667981389e-9,0.18152465585720579,0.5101070570784694,TRUE,TRUE,FALSE,FALSE
Oryzihumus,1.1366071880084057,-1.2689735348640685,-0.01490924467955263,-0.003155038849581675,0.21143692957008284,0.31683064181927517,0.007681404147161495,0.01108327474246244,5.375632299993583,-4.00521088357328,-1.940953033315144,-0.2846666642210027,7.631439124151043e-8,6.196217769547411e-5,0.052263974442813006,0.7758995324787592,3.715784049735448e-7,1.5452762608200558e-4,0.20753364608845165,0.947292265026306,TRUE,TRUE,FALSE,FALSE
Sanguibacter,0.06677403009767117,0.3020051563543383,-0.002349225969207629,-7.932119770838248e-4,0.1299039605917228,0.19965519558020475,0.0045203711241280165,0.00654531092926942,0.5140261297154467,1.5126335955180183,-0.5196975878083012,-0.12118782219141455,0.6072337221876873,0.1303727555977959,0.6032743684335171,0.9035422695071651,0.6823038252053959,0.17368878514494632,0.9058220162480508,0.965353159845825,FALSE,FALSE,FALSE,FALSE
Cellulomonas,-0.3023284033529296,0.740164256121218,0.008713881856599734,-0.00914586481513202,0.15183332275602474,0.23119000695153125,0.005370074386689907,0.007765175533389409,-1.9911861103028732,3.201540870563634,1.6226743298375306,-1.1778052892437263,0.04646043030407347,0.0013669468199254537,0.10465904169258813,0.23887423953142006,0.07724518696896768,0.002767728957175795,0.33972657184340116,0.664622884138441,FALSE,TRUE,FALSE,FALSE
Cellulosimicrobium,-0.43975069501447656,0.6800400578196513,0.01221791417631686,-0.001149301016388238,0.18763251431691588,0.2826159986550165,0.006758980391236132,0.009758974121321188,-2.3436806601212354,2.4062334087808033,1.8076564021636934,-0.11776863040114748,0.01909451229349946,0.016117963093656828,0.07065999402744938,0.9062509858499445,0.03549843421836945,0.027240689691345632,0.2627267050656982,0.965353159845825,TRUE,TRUE,FALSE,FALSE
Frondihabitans,0.14776518814349313,0.03861814827199552,0.0067421648539616776,-0.015115048595436411,0.18132215850613959,0.2735496178260784,0.006514265743262986,0.009407666657345893,0.8149317731538575,0.14117419932404646,1.034984619860555,-1.6066734872705082,0.4151113647377625,0.8877323278775989,0.300676093938681,0.10812601253901015,0.4864772154090111,0.903190353487408,0.6345433030420548,0.5202769309230018,FALSE,FALSE,FALSE,FALSE
Salinibacterium,-0.2829175034568968,1.4553545973732158,-9.015599926100239e-4,-0.022821456852605417,0.1639937939063805,0.24865817337392043,0.005841964449354909,0.008442565557705005,-1.7251720124141194,5.852832334550782,-0.15432479954744974,-2.7031423915657595,0.08449647787130538,4.832712633120079e-9,0.8773536443327727,0.006868731451361342,0.12612795419475875,2.10274411377246e-8,0.9995885239751118,0.132646399335076,FALSE,TRUE,FALSE,FALSE
Herbiconiux,-0.6067542425112639,1.0302189517683975,0.008385531526443817,0.0064244682888729395,0.196605504337699,0.2955103823200431,0.007106820215748883,0.010258342490880472,-3.086150840767275,3.486236062774443,1.1799273475163026,0.6262676738063878,0.00202765930903603,4.898685178462053e-4,0.2380291119481074,0.5311393857008899,0.004458670201052345,0.001065724594676053,0.5726700399222113,0.9127563392927057,TRUE,TRUE,FALSE,FALSE
Subtercola,-0.14663410517111264,1.056450148098534,-0.0037187503195197044,-0.011865363240636622,0.19023537843302205,0.2863560563820922,0.006859897335784711,0.009903851215945433,-0.7708035507324915,3.6892886480071003,-0.5420999961793616,-1.1980554818445888,0.44082338230313484,2.2488196014608717e-4,0.5877496213600384,0.23089541836739427,0.5122067140965402,5.138364340768137e-4,0.9021336897050348,0.664622884138441,FALSE,TRUE,FALSE,FALSE
Kineococcus,-0.23252578053542383,0.7382838822725115,-0.0013864631117296033,0.005221610421486413,0.17728228532466953,0.26774598713442954,0.006357563655916087,0.009182712956961618,-1.3116131716690307,2.7574040984667865,-0.21808088550390176,0.5686348300289398,0.1896506865241989,0.0058262300769700735,0.827366090145396,0.5696039828087149,0.25102631323105934,0.010685776239824037,0.9995885239751118,0.9244763054316048,FALSE,TRUE,FALSE,FALSE
Kineosporia,-2.0012027430243102,3.7140048374808834,0.021173155126521855,-0.011242061784864858,0.17252633696308095,0.26091416699563375,0.006173053953445741,0.00891784427293983,-11.599404347479709,14.234584807129446,3.429931973088166,-1.2606254875943055,4.149563184394348e-31,5.589390525093606e-46,6.037325899772868e-4,0.20744381129901734,1.542883038561171e-29,1.905050603969404e-44,0.009083707356482555,0.664622884138441,TRUE,TRUE,TRUE,FALSE
Pseudonocardia,-0.028375133223744096,0.15064009417315835,8.101575931213747e-6,0.009725608441715643,0.12515616417893605,0.19281237944471563,0.004337068962971733,0.006282080998769083,-0.22671782416706304,0.781278124397354,0.0018679841156278494,1.5481507550796128,0.8206431663062556,0.4346389333801599,0.998509565181094,0.12158600454185364,0.876352624071171,0.5020944943775579,0.9996192040310683,0.5405290854088929,FALSE,FALSE,FALSE,FALSE
Actinomycetospora,-0.48623472232125114,0.2555592460212811,0.02683669387304555,-0.008058547613620279,0.2088646775792565,0.3131323469868872,0.007581785061290988,0.010940247348421722,-2.3279892414395578,0.816138123321967,3.5396273642814053,-0.7365964732765236,0.01991267495132529,0.41442114176710293,4.0069237062250867e-4,0.4613677802895544,0.036685964212126325,0.4829009885548293,0.0065553271833842415,0.8726768243057421,TRUE,FALSE,TRUE,FALSE
Luedemannella,0.15136764977836517,-0.22405229440365856,0.010772342931317722,-0.012087538599643531,0.15943575877063143,0.24211109968446018,0.00566508133464313,0.00818865303971843,0.949395862920104,-0.9254110806801613,1.901533675331834,-1.47613270961828,0.3424193136986698,0.35475211717432725,0.057232145957011704,0.13990826942276594,0.41070234399635175,0.4267459291891172,0.21876586632166156,0.5722248219391126,FALSE,FALSE,FALSE,FALSE
Rhizocola,0.5774708828674554,-0.9734893593081231,0.008041325947738416,-0.012209875954887697,0.14852491970508883,0.2264365162134659,0.005241721594266969,0.007580924918013407,3.8880403639610237,-4.299171244934702,1.5341001621553993,-1.610605049771066,1.0105682382516262e-4,1.7143797358426747e-5,0.12500501344443257,0.10726583248668925,3.13123037458269e-4,4.705914845366805e-5,0.3787188925835031,0.5202769309230018,TRUE,TRUE,FALSE,FALSE
Hamadaea,0.2397880325077168,-0.38963388050701947,0.003974164817282174,0.001062185846335049,0.14604833911714557,0.2228776281867841,0.005145659950066806,0.0074430263457432215,1.6418401876886972,-1.7481964595409467,0.7723333558469166,0.14270886558698384,0.10062312807753662,0.08043001446471762,0.43991701439891134,0.8865201146639836,0.146981640656116,0.1126571093016079,0.8032413343265837,0.9643264013233227,FALSE,FALSE,FALSE,FALSE
Umezawaea,-0.2643208043649152,0.7374912113996429,-4.362627690404026e-4,0.006208021633370965,0.1808231777069888,0.27283276329811296,0.006494912310544317,0.009379883643658807,-1.4617639603327202,2.703088890368409,-0.06716992442409755,0.6618442050257038,0.1438059032641701,0.006869837170135577,0.9464464278662881,0.5080710726914814,0.19649689003259158,0.012323523695550223,0.9996192040310683,0.8918500803897679,FALSE,TRUE,FALSE,FALSE
Actinokineospora,0.12456106609879158,0.09762070516978359,0.002964294360948339,-0.007888872916398585,0.13681380896500125,0.20960086086870214,0.004787728930663395,0.006929181291098687,0.9104422063905546,0.4657457262588965,0.6191441503639183,-1.1385000023787413,0.3625893476328053,0.6413975177726906,0.5358214003361839,0.2549117578825434,0.43110186971458536,0.6995508927174146,0.871791287447726,0.695059393159735,FALSE,FALSE,FALSE,FALSE
Actinoplanes,-1.8776101915275902,3.70847961207355,0.009881441884398563,8.263974832719395e-4,0.2040469694652214,0.30620637312699817,0.007395166512509008,0.010672315486563893,-9.201852869702227,12.111046462561605,1.3362027572582702,0.07743375693047565,3.518298402338443e-20,9.230889601747709e-34,0.18148301010430756,0.9382784872428236,5.3295705428015675e-19,1.5730974362978388e-32,0.4788809750494309,0.9807128289048491,TRUE,TRUE,FALSE,FALSE
Catellatospora,0.4576209685787603,-0.4308990266518015,-0.002098607637383334,-0.004528884769632837,0.19726856812559287,0.29646334462342705,0.00713251761372972,0.01029523516858287,2.319786537343403,-1.4534647688034992,-0.2942309786019491,-0.4399010508718893,0.020352427715552245,0.14609475475858727,0.7685814102757824,0.66000877474292,0.03723870846954225,0.19151523941109677,0.9792828560834735,0.9458327792878952,TRUE,FALSE,FALSE,FALSE
Planosporangium,0.6193547566784038,-1.009190708029514,0.003936548752529374,-0.006059212296619578,0.16724468978650295,0.2533276388268894,0.005968116827729094,0.008623656047367768,3.7032850338569445,-3.9837370793920397,0.6595964633666956,-0.7026268514580953,2.1282552905638367e-4,6.783992657248395e-5,0.5095128244219795,0.4822883242685342,5.881462255679792e-4,1.6816078768573295e-4,0.8646904916487265,0.8806068063653146,TRUE,TRUE,FALSE,FALSE
Virgisporangium,-0.43140212948541373,0.956343233475237,0.0034592433591345223,0.00379479286163397,0.19350330408185035,0.291052101101067,0.0069865809079310585,0.010085721407714106,-2.229430301112244,3.285814566729926,0.4951267872970086,0.37625398404634763,0.025785287989155223,0.0010168792879913806,0.6205106261477126,0.7067280854289355,0.045852968641584724,0.002100523377719569,0.9058220162480508,0.9458327792878952,TRUE,TRUE,FALSE,FALSE
Asanoa,0.3986280873965233,-0.33064840310667654,-0.00513020081002924,0.0026088396327000585,0.16145910637417407,0.24501742491676684,0.005743601440159898,0.008301367097800003,2.4689105269338043,-1.3494893402744674,-0.8932027863490505,0.31426626505788946,0.013552509970141296,0.1771798419544919,0.3717485862244922,0.7533188177765903,0.025781286408315302,0.22901470433837298,0.7071868454224061,0.9458327792878952,TRUE,FALSE,FALSE,FALSE
Micromonospora,-0.5671761458082516,1.2963636470590223,-0.008851276780469325,0.026296452868755406,0.18599867404617718,0.28026845635975695,0.0066956273334958915,0.009668024844808682,-3.0493558554478777,4.625435426793052,-1.32194883908629,2.719940555683975,0.0022933265611677213,3.738122559108561e-6,0.18618518772675816,0.006529365294634703,0.00493668717640841,1.1325126864262233e-5,0.4806400781603934,0.132646399335076,TRUE,TRUE,FALSE,FALSE
Catenuloplanes,-0.2988957213516865,0.6913499791611741,0.0022278454068721094,0.005946578975070978,0.16069187556502965,0.2439153859515873,0.005713827471882578,0.00825862713840717,-1.8600549673136886,2.8343844586269533,0.38990421356528715,0.7200444911014455,0.06287774954024847,0.00459140577466405,0.6966073780442787,0.47149760271394,0.09853256537150047,0.008535840735625438,0.948461394436235,0.876556906863643,FALSE,TRUE,FALSE,FALSE
Phytohabitans,-0.5161899068843099,0.839435572740258,-8.04674626416908e-4,0.025377984585203028,0.20836097772525847,0.3124081779452156,0.0075622760033016686,0.010912237547520954,-2.477382821484692,2.686983350632591,-0.10640640807947097,2.3256444404446097,0.013234985982267394,0.007210054652384032,0.9152599090322621,0.02003752671795393,0.02529490311564189,0.012877346518886765,0.9995885239751118,0.22764856743453213,TRUE,TRUE,FALSE,FALSE
Dactylosporangium,-0.8249690623010918,1.568192675735223,0.00835123811564239,0.0026124094409732,0.2064111743251317,0.30960504863876864,0.007486752238762458,0.010803806167320733,-3.996726751826087,5.065139223762821,1.1154687438972644,0.24180454559386627,6.422436179471837e-5,4.0810198007481116e-7,0.2646496052663614,0.8089316165447417,2.0205972287722933e-4,1.3681451627098179e-06,0.60449661451896,0.9614983139891066,TRUE,TRUE,FALSE,FALSE
Saccharothrix,-0.21703204074626709,0.7526038700228571,-8.42377167066528e-4,0.0020686179640646654,0.17434655902585017,0.2635288212134216,0.0062436742282096945,0.009019221086047616,-1.2448312255711798,2.8558692994469586,-0.1349168992931379,0.22935660899417765,0.2131937955058022,0.004291917728595589,0.8926775780130367,0.8185917582693121,0.28037383396100674,0.008063706411187678,0.9995885239751118,0.9614983139891066,FALSE,TRUE,FALSE,FALSE
Allokutzneria,-0.21012551734060583,0.8069427804932882,8.937411533747561e-4,-0.004504077915722703,0.15842441007771246,0.24065837700908518,0.0056258341527923245,0.008132314520016953,-1.3263455880159645,3.3530633361780917,0.15886375764048377,-0.5538494489651531,0.18472525300909273,7.992241528232228e-4,0.8737762152228113,0.5796818833866412,0.245300741820516,0.0016849622603334956,0.9995885239751118,0.9297642757064166,FALSE,TRUE,FALSE,FALSE
Lentzea,-1.672708518366916,3.439991083335043,0.004243379905520489,0.00554875233445854,0.2060222942943402,0.30904599574337255,0.007471688406211962,0.010782178754247616,-8.119065580238361,11.13100033883488,0.5679278464011618,0.5146225508710492,4.697866258005789e-16,8.863517320694477e-29,0.5700839627441665,0.6068168036175092,5.82250696825566e-15,1.1694124465045293e-27,0.8967859260090927,0.9394536664698028,TRUE,TRUE,FALSE,FALSE
Allocatelliglobosispora,0.13317565022494324,0.1333769787204782,-9.767953620525766e-4,-0.0021984827173691774,0.13478719900711547,0.20668514608394026,0.004709259674481454,0.006816521948004413,0.9880437549408,0.6453147758683652,-0.20742015296918906,-0.3225226492541111,0.32313121974546977,0.5187232192688651,0.8356817450300567,0.7470567820834557,0.3921681569017719,0.5844567401679499,0.9995885239751118,0.9458327792878952,FALSE,FALSE,FALSE,FALSE
Kibdelosporangium,-0.3374972988922141,0.7770641364159246,0.002317408946178922,0.005493877582279708,0.18061013218736108,0.272526696363052,0.00648664901332499,0.009368021201526472,-1.8686509710435382,2.851332169604195,0.3572582609939985,0.5864501653118066,0.06167138939009557,0.004353646250771847,0.7208984737742032,0.5575730413657833,0.09707670427797294,0.008130782267423222,0.9591000911448186,0.9244763054316048,FALSE,TRUE,FALSE,FALSE
Amycolatopsis,-0.6644850209757891,1.566668982700124,8.82891020673402e-4,0.0033367372653876387,0.22229484540359973,0.332444902440334,0.008101765277307294,0.011686822840518049,-2.989205709063323,4.712567319275723,0.10897514189239016,0.2855127788725622,0.002797037493417057,2.4461523105777463e-6,0.9132222067887938,0.7752513155430563,0.00584800357662686,7.579365871411351e-6,0.9995885239751118,0.947292265026306,TRUE,TRUE,FALSE,FALSE
Actinophytocola,-0.22648471256068695,0.5857439464684977,0.0030071507147829686,0.002425811034982169,0.2454512447271499,0.3657615193098606,0.008997498324136995,0.012972991834202334,-0.9227279039161254,1.6014367710789048,0.33422075853194483,0.18698932875196125,0.35614902045248376,0.10928021389356768,0.7382129807361291,0.8516689998011374,0.42592090457621595,0.14799870027307674,0.9591000911448186,0.9614983139891066,FALSE,FALSE,FALSE,FALSE
Iamia,-0.04905997672205609,0.4153524690286846,8.810490522441408e-4,-0.00185499576703935,0.11469296424384062,0.17768722237025877,0.00393517774097959,0.005704702926018026,-0.42775053418057213,2.3375483250179174,0.22389053563431163,-0.32516956467252306,0.6688327540724885,0.019410691274879963,0.8228424802790575,0.7450527419603541,0.7413349496359019,0.03227224687571506,0.9995885239751118,0.9458327792878952,FALSE,TRUE,FALSE,FALSE
Desertimonas,0.8982210199106375,-0.972714795489926,-0.017884779752049353,0.011541519829985865,0.1518822234911101,0.2312602619648554,0.005371971716153651,0.007767899135930226,5.913931197900929,-4.206147598491215,-3.3292766040203414,1.4857968194515876,3.3403746206770986e-9,2.5976061933624113e-5,8.7071883574976e-4,0.13733287169322603,1.8715249587081278e-8,6.72418312079257e-5,0.011870800127388394,0.5673650961871661,TRUE,TRUE,TRUE,FALSE
Ilumatobacter,0.019757265169239813,0.25722102519268103,1.1608314088188333e-4,4.235796100725834e-4,0.20539839982083496,0.3081491001375038,0.007447520296170994,0.010747480245991155,0.09618996636036936,0.8347291135294654,0.015586817660848181,0.03941199242776743,0.9233696995477756,0.40387024566417246,0.9875640223895472,0.9685619187642537,0.9453543028713688,0.47466359332369695,0.9996192040310683,0.9943030805532428,FALSE,FALSE,FALSE,FALSE
Aciditerrimonas,1.3824628460949577,-1.6113329127102904,-0.03934422706679586,0.03950288571793369,0.14397779717659964,0.21990176281621987,0.0050653650974069805,0.007327759561682948,9.601916915003656,-7.327512485913729,-7.76730330592293,5.390854515000102,7.847121964309917e-22,2.344638322284198e-13,8.017470168842859e-15,7.01234297452946e-8,1.3372803680844817e-20,1.475318575098826e-12,1.6395726495283646e-12,2.8680482765825488e-5,TRUE,TRUE,TRUE,TRUE
Actinomarinicola,0.44827247860766656,-0.39378971148950365,-0.004014331920460027,-0.0014017618469868336,0.1262803451217741,0.1944334681547533,0.004380432935567803,0.006344358015007879,3.5498198724068297,-2.025318558716851,-0.9164235543625961,-0.2209462082169543,3.854948214805993e-4,0.04283466405363778,0.3594447858493647,0.8251343174357066,9.9789482269345e-4,0.06512779776185075,0.6902014901990148,0.9614983139891066,TRUE,FALSE,FALSE,FALSE
