Genus,lfc_(Intercept),lfc_CompartmentRoot,lfc_Mean_ISC,lfc_CompartmentRoot:Mean_ISC,se_(Intercept),se_CompartmentRoot,se_Mean_ISC,se_CompartmentRoot:Mean_ISC,W_(Intercept),W_CompartmentRoot,W_Mean_ISC,W_CompartmentRoot:Mean_ISC,p_(Intercept),p_CompartmentRoot,p_Mean_ISC,p_CompartmentRoot:Mean_ISC,q_(Intercept),q_CompartmentRoot,q_Mean_ISC,q_CompartmentRoot:Mean_ISC,diff_(Intercept),diff_CompartmentRoot,diff_Mean_ISC,diff_CompartmentRoot:Mean_ISC
Blastococcus,0.5857338804078188,-0.4443834603835338,-0.002754898996393173,-0.003748695068189364,0.18282637711634736,0.2965331787373372,0.003991286452110077,0.005757959784104582,3.203771193448025,-1.498596083837078,-0.6902283335080442,-0.6510457190996728,0.001356402267365863,0.13397844929387423,0.4900506080940493,0.5150169745190771,0.0030992655159365248,0.18084879789173122,0.8900353885179895,0.8452855625736229,TRUE,FALSE,FALSE,FALSE
Modestobacter,0.6456064771486258,-0.38840295121334034,-0.011602090573230608,0.009493896579067655,0.16564182797652777,0.272196718960239,0.003601909315660865,0.005197641786473726,3.8976053635444745,-1.4269200330444691,-3.2210945796956856,1.8265776998665906,9.714855892250337e-5,0.15360294575629085,0.001277019974901657,0.0677632888469868,2.66669534223516e-4,0.20463714923232232,0.016321911554211803,0.4493060030352326,TRUE,FALSE,TRUE,FALSE
Longivirga,-0.013993820789756656,0.17115528088438048,0.003540114449810647,2.397340415159073e-4,0.09666518645923218,0.17388754319485591,0.0020414217895394,0.002951854752937388,-0.1447658800685027,0.9842871877980719,1.7341416006975183,0.08121471467298591,0.8848957221484678,0.3249743272516498,0.0828929617955947,0.9352711975560644,0.925632609613103,0.3863793600172232,0.3045844753526992,0.9808356917959752,FALSE,FALSE,FALSE,FALSE
Streptomyces,-0.4831009554096853,1.3873114627436205,1.3349197109174273e-4,4.5507058476717714e-4,0.10680768527215738,0.18867583330261467,0.0022692419412097976,0.0032798873533955845,-4.523091706169762,7.352883718385544,0.05882668069345411,0.13874579695429298,6.094281898791844e-6,1.93975678835214e-13,0.953090157135007,0.8896510273262728,1.8883040125802002e-5,1.1497978644000365e-12,0.9890336442413279,0.9640020572322217,TRUE,TRUE,FALSE,FALSE
Yinghuangia,-0.12018999438397743,0.7659881575386597,-4.996488201344407e-4,-0.0017006496622162172,0.1290196073054553,0.2203693742654154,0.0027717012679268197,0.0040030075915224676,-0.9315637901410312,3.4759283593376944,-0.18026791917159551,-0.424842977020038,0.35156200360284695,5.09088259984417e-4,0.8569422398527797,0.6709511457585207,0.4384311431317693,0.001067136127413931,0.9890336442413279,0.8919094979322574,FALSE,TRUE,FALSE,FALSE
Streptacidiphilus,0.3978213003058193,-0.5993586739948185,-0.0034146895153045536,0.012344645167080134,0.22399455403267265,0.35498838540446764,0.00492325669447752,0.0070991603854114755,1.7760311272915665,-1.6883895322713713,-0.69358348085625,1.7388880511064302,0.07572778677479881,0.0913364785391369,0.48794345624912305,0.08205445640983025,0.11776678627715861,0.12793362918666779,0.8900353885179895,0.4926890477194376,FALSE,FALSE,FALSE,FALSE
Cryptosporangium,-1.2810102796889522,3.9006800476707673,-0.0015978618328592097,-0.019587390574997122,0.18331285272935094,0.2972226294596423,0.0040023062501029815,0.005773817706774785,-6.988109456679927,13.123765356501607,-0.399235274116791,-3.3924504668746294,2.7861499393616533e-12,2.4067320913948536e-39,0.6897198542964181,6.927045513109116e-4,1.627907607427023e-11,5.790314266944088e-38,0.9567915144166168,0.056663232297232566,TRUE,TRUE,FALSE,FALSE
Jiangella,0.055677936564675796,0.06034960385816839,0.006846154515121841,-0.007424205340912195,0.176850239365359,0.288066001918413,0.0038558992128377417,0.005563133640418651,0.31483099352582417,0.20949922398430346,1.7755014167197143,-1.3345365797024948,0.7528899780535351,0.8340585411160566,0.07581513183757514,0.18202806692934226,0.8124854908282212,0.8680151229426645,0.28448063230796544,0.6765057204852537,FALSE,FALSE,FALSE,FALSE
Nakamurella,-0.33658426763256044,0.9948300521652805,-6.147891885580566e-4,0.0044428217991054186,0.14013535473275376,0.23611224595199223,0.003023675726308907,0.004365588633234775,-2.4018511836249044,4.213377616879539,-0.20332510632962233,1.0176913521541346,0.016312343032514248,2.5157993003689692e-5,0.8388809333455748,0.30882465828054023,0.03032612863771967,6.725241266999401e-5,0.9890336442413279,0.7845297219673351,TRUE,TRUE,FALSE,FALSE
Pseudoclavibacter,-0.1695147598273987,0.7475582575909603,-0.0015175455244313758,0.0036489907388461374,0.15700490801854433,0.25997616229048714,0.0034061369614749406,0.004915930742287549,-1.0796780939317947,2.8754877024289174,-0.44553273740767063,0.7422787118331408,0.28028555212057,0.004034038595684812,0.655934806917267,0.4579184871321505,0.36860704442865955,0.007332985713933724,0.942100412315744,0.8452855625736229,FALSE,TRUE,FALSE,FALSE
Curtobacterium,-0.4766219463473835,1.316336048430244,0.0023246417631090028,-0.0024666943966475865,0.2145055764408061,0.34149521553144263,0.0047085442122471585,0.006790157131471623,-2.221955970822557,3.8546251559680913,0.4937071116508779,-0.36327500953029973,0.026286281267060455,1.1590707830392351e-4,0.621513042012468,0.7163994595402194,0.046206371568249645,2.740230926375995e-4,0.942100412315744,0.9043437621973758,TRUE,TRUE,FALSE,FALSE
Rathayibacter,-0.25570136025239476,1.1226196934426471,6.357463262859366e-5,-0.004951885742210429,0.1518065474000967,0.2526228644121166,0.0032882882127242097,0.004746351574674761,-1.6843895380775382,4.443856244188808,0.019333655846403053,-1.0433036121117412,0.09210641133505441,8.836065601993884e-6,0.984574935458716,0.2968076986983426,0.13975468799979815,2.5272383435073414e-5,0.9890336442413279,0.7634864702366172,FALSE,TRUE,FALSE,FALSE
Cryobacterium,0.935628767322367,-1.489492808416548,-0.0013740885674866335,0.0022171113960096447,0.1919850057824871,0.3095182746802451,0.004198721921698384,0.006056470489612524,4.8734470877502,-4.812293587366699,-0.32726353235863126,0.36607317740790135,1.096676503166771e-6,1.4920794630865664e-6,0.7434685720623045,0.7143104717435166,3.769249494077389e-6,4.805200790570123e-6,0.9710243414783,0.9043437621973758,TRUE,TRUE,FALSE,FALSE
Agromyces,-0.1223785842680982,0.8846631709158866,-0.004015138971035425,0.00239667158193418,0.13478620709173156,0.22854028898259277,0.0029024066899908953,0.004191088596137407,-0.9079459012064262,3.87092873144686,-1.3833826199759829,0.571849419776762,0.3639068046823357,1.0842148950431718e-4,0.16654757679341048,0.5674239933089118,0.44993858086083655,2.6084934827803365e-4,0.46227590647504313,0.8543394338513872,FALSE,TRUE,FALSE,FALSE
Demequina,-0.06706928127575201,0.4706762946614417,0.0029540049417374308,-0.0037252978521770765,0.15645286691135016,0.25919523060261906,0.003393622535539338,0.004897922972603201,-0.42868681539568737,1.815914180084013,0.8704577220365376,-0.760587267912283,0.6681511568669432,0.06938353776098062,0.3840503140199167,0.44690362687406393,0.7425919107570103,0.0999220667050742,0.7699832276183624,0.8452855625736229,FALSE,FALSE,FALSE,FALSE
Isoptericola,-0.00314768245478875,0.8301687029457969,-0.00378380153867213,-0.0032778141783673513,0.16383565598026845,0.2696406571804547,0.003560972536469974,0.005138734505096271,-0.019212438439943996,3.078796467960741,-1.062575321747089,-0.6378640840690686,0.9846716349945651,0.002078386204208257,0.28797458334488835,0.5235621592044892,0.9921829092481783,0.0039173269931851475,0.6579977909947449,0.8452855625736229,FALSE,TRUE,FALSE,FALSE
Phycicoccus,0.22150693214669143,0.37402771034855564,-0.009909905314861476,0.009074959305999277,0.23455556835680147,0.3700190286892288,0.005162163444193671,0.007442989064767741,0.9443686785970449,1.0108337175888693,-1.919719400982547,1.2192627487465564,0.3449812813364452,0.31209602228780514,0.054893352294643254,0.22274448245929077,0.43584619381339446,0.3732376406892173,0.23968124234332494,0.6901704039837115,FALSE,FALSE,FALSE,FALSE
Janibacter,-0.12891771890092005,0.11245222441655435,0.009180940775279665,-0.003277160513528975,0.14824774789609813,0.24758902528267138,0.00320760359272751,0.0046302505685148175,-0.86960996528105206,0.4541890509410427,2.862242951746063,-0.7077717425949467,0.38451358999973007,0.6496927629478377,0.004206543202277423,0.47908701690105465,0.4680537449699095,0.7053399297312051,0.040963718326939666,0.8452855625736229,FALSE,FALSE,TRUE,FALSE
Intrasporangium,0.33611878276915125,-0.46566251778566564,0.004760753924603511,-0.0045742581883134875,0.19715439459652698,0.3168523248234141,0.004315777828962965,0.0062249228644133976,1.7048505738713684,-1.469651573631929,1.103104495475725,-0.7348296979651876,0.08822229650768025,0.1416561445989407,0.269981788836585,0.4624432179906245,0.13565007244977903,0.18933778804237497,0.6274008615577459,0.8452855625736229,FALSE,FALSE,FALSE,FALSE
Pedococcus,-0.9307279277336583,1.3282483242659724,0.010900382552865389,0.005094227316013537,0.19499879273374643,0.31379363975924573,0.0042669685726041745,0.00615468239141037,-4.772993282089109,4.232872040634904,2.554596399619783,0.8276994639273619,1.8150784775165948e-6,2.3072579238147324e-5,0.010631098726421553,0.4078407228102731,5.986831429873285e-6,6.208345334475168e-5,0.07880490230367071,0.8452855625736229,TRUE,TRUE,FALSE,FALSE
Terrabacter,-0.031191740805279783,0.25174906303147104,0.005515009625021369,-0.0050313044679591275,0.12918204534785868,0.22059969730336107,0.0027753824734529356,0.004008304787379114,-0.24145569704588066,1.1412031208967366,1.98711697496597,-1.2552200331175205,0.8092019493880847,0.25378540591805404,0.04690943554736215,0.20939889509110085,0.8672330712296084,0.3135898218141514,0.21317732376523466,0.6901704039837115,FALSE,FALSE,FALSE,FALSE
Promicromonospora,-0.4669934805024776,2.0965881356509604,-0.005431736369418382,-0.008325070245668446,0.20089918745846738,0.3221674636817203,0.0044005633622118505,0.0063469368919292,-2.3245165219944997,6.507758765243432,-1.234327499079171,-1.311667405462098,0.02009782709715442,7.628028204900844e-11,0.21708089292482743,0.18963237898914578,0.03653338347882736,3.6704276891817e-10,0.5337944887540927,0.6765057204852537,TRUE,TRUE,FALSE,FALSE
Paenarthrobacter,0.00970013536468642,-0.2373938776670679,-0.0016889220142053884,0.02072368370818423,0.228502724997645,0.3614028595487467,0.0050252464964677225,0.00724594080388577,0.04245085201844482,-0.6568677347032662,-0.3360873969849126,2.860040437684886,0.9661392908088609,0.511265966293043,0.7368049619711591,0.00423586991926808,0.9805234986124667,0.5682276636246049,0.9710243414783,0.15127833810758956,FALSE,FALSE,FALSE,FALSE
Arthrobacter,-0.08131054914436167,0.20296867055659776,0.0043326146358843454,0.0015245251032466856,0.22524283040439919,0.35676425275940354,0.004951498055546773,0.007139804318155496,-0.36099062064873433,0.5689153803575628,0.8750108729278119,0.2135247739731518,0.7181064586311114,0.5694135671769596,0.381567989664447,0.8309176678099222,0.7853089347062154,0.6260487875682162,0.7699832276183624,0.9344547214919587,FALSE,FALSE,FALSE,FALSE
Glutamicibacter,-0.22213067069828085,0.6425140126854355,0.010286607066944843,-0.01472280129654132,0.20392678822004517,0.32646602949759507,0.004469103914299793,0.006445573638156089,-1.0892667541970649,1.9680884215555685,2.301715794531155,-2.284172382949166,0.2760362690453186,0.049057864829671075,0.021351204890801983,0.02236140194834712,0.3641897872243074,0.0734969476752215,0.12842121765202957,0.2485853227611029,FALSE,FALSE,FALSE,FALSE
Pseudarthrobacter,1.1545356977161394,-2.072403913106547,-7.788098980696505e-4,0.004571601109458336,0.15516234850731464,0.25736968223938655,0.0033643667460674298,0.004855825095312835,7.440823813398986,-8.052245684396297,-0.23148781237360422,0.9414674169115254,1.0005932506858121e-13,8.128852261166357e-16,0.8169358526558804,0.34646537920602105,7.05590757811202e-13,5.832808025994807e-15,0.9890336442413279,0.80993432222672,TRUE,TRUE,FALSE,FALSE
Oryzihumus,0.6901340311726167,-1.2331704299569224,0.0038337175124358827,-0.001656890224252127,0.19058852352521766,0.30753763133062445,0.004167096639226434,0.006010959626289975,3.621068144123074,-4.00981962637014,0.9199972653256155,-0.2756448765693634,2.93389218531204e-4,6.076514815732486e-5,0.3575741882964512,0.7828208378985403,7.594695593624205e-4,1.5154235119723092e-4,0.7457779898085023,0.919318867217935,TRUE,TRUE,FALSE,FALSE
Sanguibacter,0.0021913404513728726,0.3835397532556364,0.0010154203739237465,-0.0012683839171083596,0.11582413410291735,0.20160637930947675,0.0024728928099322853,0.003573004765005723,0.018919549611531934,1.9024187358024123,0.41062045627103083,-0.3549908271970435,0.9849052839969692,0.05711643353868923,0.681350861495187,0.7225964631329571,0.9921829092481783,0.08403101193281977,0.9567915144166168,0.9064359121094399,FALSE,FALSE,FALSE,FALSE
Cellulomonas,0.04762788007063557,0.5188291415192455,-0.003619696844997321,0.002001550400624205,0.13543376245951727,0.22945723569058277,0.0029170863043058975,0.004212211902872959,0.3516691791300718,2.2611147561233302,-1.2408603885508303,0.47517799359976126,0.7250863773650276,0.02375215185726915,0.21465732804973803,0.6346601110819936,0.7908275422461234,0.03806964406646286,0.5337944887540927,0.8807261466002708,FALSE,TRUE,FALSE,FALSE
Cellulosimicrobium,0.02854526879603742,0.6863580305421643,-0.004730907537980273,7.9397562448849e-4,0.16809414572280476,0.2756676741405954,0.003657487648264776,0.005277618343521321,0.16981715022431493,2.489802377743099,-1.2934855816190547,0.1504420313877292,0.8651539389013587,0.0127814142694517,0.19584316765938412,0.8804158823401733,0.9119792809552982,0.021964699311788845,0.5087110799956509,0.961226311790329,FALSE,TRUE,FALSE,FALSE
Frondihabitans,0.6049090098335439,-0.49035123227346544,-0.007780493921505961,0.006718415371781932,0.16093138794024722,0.26553115453803067,0.003495143366713524,0.005044007960627223,3.7588006763363198,-1.8466806018547062,-2.2260872030614136,1.3319597082766095,1.7072977976936358e-4,0.0647934447143957,0.02600834093759589,0.18287342887375022,4.6244026440840863e-4,0.094307896399245,0.14774182560384333,0.6765057204852537,TRUE,FALSE,FALSE,FALSE
Salinibacterium,-0.28146676882522464,0.46576289025639256,8.420991812815066e-5,0.014300309086300844,0.14510187603054825,0.2431390292775199,0.003136278833907884,0.004527618180637363,-1.939787248277669,1.9156237138907422,0.02685026510325389,3.158461803925294,0.052405551005987754,0.05541300888375013,0.9785791618964215,0.0015860409184644032,0.08573548144579596,0.08211565446903552,0.9890336442413279,0.0742558612972035,FALSE,FALSE,FALSE,FALSE
Herbiconiux,-0.2192591029527535,1.3283172069588793,-0.004854855659777664,-0.0025110827905852474,0.17543250907368893,0.28605795660382827,0.0038237773025159216,0.005516909667907857,-1.249820253443765,4.643524769347747,-1.2696491651287658,-0.4551611213053466,0.2113652157985772,3.4251490784104505e-6,0.20420962806695506,0.6489933284892138,0.29304533309023073,1.0300632154925547e-5,0.5187685582570473,0.8919094979322574,FALSE,TRUE,FALSE,FALSE
Subtercola,-0.327760544467114,0.692722781272346,0.0033856601764862206,0.003965379836255894,0.16964565089498265,0.2778639452021918,0.003692648302376813,0.00532821431673176,-1.9320303393454554,2.4930286682868337,0.916865051650601,0.7442230361875146,0.053355761285983926,0.0126658619315476,0.35921335939431526,0.45674155379695974,0.08659724748399772,0.0218579642616159,0.7457779898085023,0.8452855625736229,FALSE,TRUE,FALSE,FALSE
Kineococcus,-0.3083437237145557,1.3787556059857706,0.0019150463241379377,-0.012754354409152374,0.1555738692105524,0.25795180596482803,0.003373695917457673,0.0048692493801602834,-1.9819763131123636,5.345012417450434,0.5676404664179294,-2.6193676711486344,0.04748189179382653,9.04108553044921e-8,0.5702791236827705,0.00880929433473923,0.0786238613104253,3.272392904383829e-7,0.9219136821591032,0.15221781567398382,FALSE,TRUE,FALSE,FALSE
Kineosporia,-1.2533585882044607,3.2396722747877327,-0.0069403443024963155,0.007767860808024197,0.1561705867968787,0.2587959152803591,0.0033872233671580227,0.004888714825511468,-8.025573918311684,12.518251191399706,-2.048977451498707,1.5889371921405757,1.0105238638711247e-15,5.932793971214203e-36,0.04046431986331489,0.11207457335782399,8.610505423401875e-15,1.1554822543936234e-34,0.19702270028685462,0.5315806533817431,TRUE,TRUE,FALSE,FALSE
Pseudonocardia,0.017902666255057237,0.5225037701062565,-5.927531890528236e-4,-0.002631734907722266,0.11214258262196683,0.1963423658953835,0.0023896608586504277,0.003453215745997212,0.1596420007144584,2.661187093898321,-0.24804908483439939,-0.7621113481753453,0.8731630914720693,0.007786567693733041,0.8040964290443088,0.44599355040933625,0.9157018061848111,0.013786606868990537,0.9890336442413279,0.8452855625736229,FALSE,TRUE,FALSE,FALSE
Actinomycetospora,0.546935577177022,-0.031640571076966446,-0.011326786663836996,0.004764247632251197,0.18873305456855552,0.3049064023602455,0.004125074799268238,0.005950487651152703,2.897932100062275,-0.10377142241697915,-2.745837885375144,0.8006482681008988,0.0037563190311746884,0.9173507456093312,0.006035658012531988,0.4233352989854005,0.007878638378207424,0.9264109998869543,0.052523066534586875,0.8452855625736229,TRUE,FALSE,FALSE,FALSE
Luedemannella,0.46969403338312854,-0.5325057734047172,-0.0014866903150744198,0.0025515995464017328,0.1428164697819143,0.23990585461242925,0.003084462735588199,0.004453057742234959,3.2887945914106935,-2.219644761337678,-0.48199328133264413,0.5729994296281239,0.001006174261039326,0.026442891267693502,0.6298107190935495,0.5666450801694551,0.002338211777074343,0.04159670203264093,0.942100412315744,0.8543394338513872,TRUE,TRUE,FALSE,FALSE
Rhizocola,0.7629118729437891,-1.198075442100279,4.990025247397498e-4,1.404751361654826e-4,0.13291328455503576,0.22588760805039593,0.0028599509405799394,0.00412999649100639,5.739921900943529,-5.303856428604912,0.17447940020906874,0.034013379060099845,9.472022304464748e-9,1.1338149811519483e-7,0.8614887187022926,0.9728664819275888,3.913189012652608e-8,3.997675235268508e-7,0.9890336442413279,0.9892616610483901,TRUE,TRUE,FALSE,FALSE
Hamadaea,0.3646374358871502,-0.2166563583091147,-3.254605294484669e-4,-0.002522742381605736,0.13022447819916552,0.2220775284533612,0.0027990072904048743,0.0040423004285423175,2.800068319947292,-0.9755888397083589,-0.11627712816760448,-0.6240858209827455,0.0051091791978298134,0.3292682572606912,0.9074329117199454,0.5325712251972545,0.010448271459561969,0.3903499049844136,0.9890336442413279,0.8452855625736229,TRUE,FALSE,FALSE,FALSE
Umezawaea,-0.2468197407639891,0.9868753208771479,-7.260373019349923e-5,-0.001481756845353578,0.16128054330833133,0.2660251709701571,0.003503057704379939,0.0050553964690106205,-1.530375181661724,3.709706556256123,-0.020725816221274753,-0.29310398391831155,0.12592388852111383,2.0749960889781456e-4,0.9834643750744954,0.7694426717120995,0.1879666803107137,4.6512463793073626e-4,0.9890336442413279,0.9124699315277324,FALSE,TRUE,FALSE,FALSE
Actinokineospora,0.34488621838072037,-0.24693210578086297,-0.0035740688875861093,0.0060600510622189595,0.12165556373556882,0.2099138092192778,0.0026048743811572504,0.003762940759358481,2.8349399549893737,-1.1763499824011843,-1.3720695759610033,1.610456143150151,0.004583429943334266,0.2394550502084835,0.17004177952861713,0.10729831245864868,0.009467792155675328,0.29916037657729816,0.46227590647504313,0.5287350577781603,TRUE,FALSE,FALSE,FALSE
Actinoplanes,-1.6205446598222013,3.8822487557912337,-3.456165008129654e-4,-0.002623800841616536,0.18296477727071944,0.29672932133660596,0.003994421553156674,0.005762471316029816,-8.857140068136728,13.083468591185365,-0.08652479369380402,-0.4553256229350331,8.209335819297677e-19,4.093267902343472e-39,0.9310492474592135,0.6488749951134236,9.074644189439865e-18,9.300814289213777e-38,0.9890336442413279,0.8919094979322574,TRUE,TRUE,FALSE,FALSE
Catellatospora,0.45941377032116476,-0.5431663529576715,-6.590227567781511e-4,0.001722338101342903,0.17603251009897747,0.2869077572107386,0.003837371866561837,0.005536472457782212,2.6098234358122316,-1.8931741624493847,-0.17173804877258728,0.3110894372682987,0.00905889653849051,0.05833471221959349,0.8636434715996106,0.7557326308785305,0.017643279448774373,0.08551576092406357,0.9890336442413279,0.9064359121094399,TRUE,FALSE,FALSE,FALSE
Planosporangium,1.0667393670089131,-1.4456905620070784,-0.009231604119479623,0.00977165317202838,0.14721651897241222,0.24613034148489224,0.003184223189852155,0.004596607440705018,7.246057537937137,-5.87367877233379,-2.8991699290740516,2.125840263298539,4.2907789125455636e-13,4.262289160808721e-9,0.003741520551436912,0.03351656223818616,2.7856009130652946e-12,1.854549219968901e-8,0.03732394891555359,0.32013200891446125,TRUE,TRUE,TRUE,FALSE
Virgisporangium,-0.4012195758306784,1.1275058184546083,0.0019661448165435524,-8.263923755694901e-4,0.1728363609656574,0.2823814301424245,0.00376495198767594,0.005432259421374842,-2.3213840744448486,3.992846901745377,0.5222230782701773,-0.15212682448813164,0.020266124276835988,6.528472227559519e-5,0.6015150193431626,0.8790869075508286,0.03667630455409699,1.618269782467784e-4,0.935435904605907,0.961226311790329,TRUE,TRUE,FALSE,FALSE
Asanoa,0.20695890217203392,-0.11560513355142599,0.002810778148262128,-0.0028557150122109744,0.1437630900064755,0.24124509066781144,0.003105925046509419,0.004483940793853441,1.4395830123205609,-0.4792020149774215,0.9049729488549666,-0.6368761639595177,0.14998540861709428,0.6317949209217564,0.3654797183738612,0.5242055099892386,0.21908582901568413,0.6909201140561453,0.7498447346147433,0.8452855625736229,FALSE,FALSE,FALSE,FALSE
Micromonospora,-1.0409390448278721,2.30862603304533,0.008298959191229107,-0.010044365179956199,0.16642256219348736,0.27330169059868176,0.003619603977648987,0.005223104149948155,-6.254795209904582,8.447170699852471,2.292780989985392,-1.9230643103404133,3.9803786954482404e-10,2.98447200742038e-17,0.02186061700281515,0.054471973809206285,1.8712355016532533e-9,2.3031114170470483e-16,0.12957959933552748,0.43032150911895917,TRUE,TRUE,FALSE,FALSE
Catenuloplanes,-0.18212184340114837,1.0372036952082484,-0.0011735740124773787,-0.004220304609672488,0.14291742060629983,0.24004867900924137,0.0030867515460502007,0.004456351211140185,-1.274315213838392,4.320805677786372,-0.3801971085036244,-0.947031418691234,0.2025517268495656,1.5546053488785415e-5,0.7037991054605284,0.34362276927502095,0.28468610406004236,4.29617288980624e-5,0.9659524635347521,0.80993432222672,FALSE,TRUE,FALSE,FALSE
Phytohabitans,-0.477536490845577,1.4969984788589419,-8.810130594744407e-4,-7.598702005002952e-4,0.18866114261728245,0.30480443361215753,0.004123446119360382,0.005948143887073928,-2.531186253940518,4.9113408919890205,-0.213659408652853,-0.12774912895963894,0.011367746674545678,9.045567050403134e-7,0.8308126675432378,0.8983475092940035,0.021726207429388703,2.98357816420555e-6,0.9890336442413279,0.9640020572322217,TRUE,TRUE,FALSE,FALSE
Dactylosporangium,-0.5333536535613689,1.5964620226249966,-0.0022352122166008135,0.0024385081438615674,0.18504539164953293,0.2996782923759261,0.004041550876081159,0.0058302924080744205,-2.8822855236055545,5.327252801555421,-0.5530580426017451,0.4182480008180134,0.0039480180613469034,9.970934262220152e-8,0.5802236659110864,0.6757658038573418,0.008238466260667772,3.577291327410563e-7,0.9306332523828799,0.8919094979322574,TRUE,TRUE,FALSE,FALSE
Saccharothrix,-0.226876766621224,0.9807717973751303,4.3158330602963146e-4,-0.0034660618005881256,0.15511493980666688,0.2573026198549106,0.0033632919864316976,0.004854278561971926,-1.4626364610913691,3.8117443107581805,0.12832168832522983,-0.7140220233220664,0.14356688081456145,1.3798957633488355e-4,0.8978944021917317,0.4752135612867838,0.21121890019120731,3.1885726960998513e-4,0.9890336442413279,0.8452855625736229,FALSE,TRUE,FALSE,FALSE
Allokutzneria,-0.1313879869192973,0.786006756704042,-9.438280141191378e-4,-7.074578099037253e-4,0.1410521010486378,0.23740947643885915,0.0030444602852466546,0.004395496463622734,-0.9314855003399906,3.310764037283343,-0.31001488792377896,-0.160950603818856,0.351602481533546,9.304162889315265e-4,0.7565496348201112,0.8721323057366595,0.4384311431317693,0.0018562939618194845,0.9710243414783,0.961226311790329,FALSE,TRUE,FALSE,FALSE
Lentzea,-1.4884663176486321,3.715893798053475,-0.001796190061331512,-0.0025337877235204957,0.18396278713944691,0.29814378710078454,0.004017028501283995,0.0057950036323174345,-8.091127237164272,12.4634285831935,-0.4471439674270126,-0.43723660661576297,5.911506169353566e-16,1.1817839052974931e-35,0.6547711151927044,0.6619397643113267,5.25610005057741e-15,2.197043714848521e-34,0.942100412315744,0.8919094979322574,TRUE,TRUE,FALSE,FALSE
Allocatelliglobosispora,0.14404470485002213,0.07188280441071143,-2.2130481271156438e-4,0.0017845697613415987,0.12010844027109509,0.20771275236829048,0.0025698449123971218,0.003712530851265537,1.1992887804129404,0.34606832556557604,-0.08611601876983845,0.4806881970376812,0.23041567617625855,0.7292913668993128,0.931374189792516,0.630738121021416,0.3141333718536325,0.7787993970282479,0.9890336442413279,0.8807261466002708,FALSE,FALSE,FALSE,FALSE
Kibdelosporangium,-0.23840221063912212,1.1022086331523964,-6.317706204765893e-4,-0.003942560907480781,0.16091215089717398,0.2655039364925374,0.0034947073168496694,0.005043380497401007,-1.4815674845553821,4.151383394586229,-0.18077926509911674,-0.7817298158472262,0.13845541612684328,3.304716259216232e-5,0.8565408389938454,0.43437337525866015,0.20443417038223433,8.609101592480503e-5,0.9890336442413279,0.8452855625736229,FALSE,TRUE,FALSE,FALSE
Amycolatopsis,-0.6758660160505277,1.6161415168766229,0.001531514683946483,0.0021757239704380624,0.1982971991311582,0.3184741558212233,0.004341653006159797,0.006262159473388164,-3.4083487765427023,5.0746394560940455,0.3527492136689919,0.3474398855034075,6.5357299675192e-4,3.8823141690513234e-7,0.7242764607921977,0.7282608730977209,0.001572419739244325,1.3343415925562952e-6,0.9710243414783,0.9064359121094399,TRUE,TRUE,FALSE,FALSE
Actinophytocola,-0.3472467960908281,0.8413377204046223,0.005846236695849135,-0.004020627811043461,0.2189320411873955,0.34778815949971725,0.004808711293198327,0.006934311795950765,-1.5860939961437677,2.4191097293676163,1.2157595537328958,-0.57981641572438,0.11271798861506485,0.015558546081504828,0.2240765304565349,0.5620384262592899,0.1694913872925056,0.026187017890269445,0.5422917216374129,0.8543394338513872,FALSE,TRUE,FALSE,FALSE
Iamia,-1.3221756564353517e-4,0.37739797127305125,-1.3060445264193984e-4,0.00137580401475795,0.10251658361152827,0.18246258439569463,0.0021726240554750323,0.003140793343015902,-0.0012897188043697835,2.068358137768196,-0.060113691695908196,0.4380434700733458,0.9989709535634979,0.038606358591002275,0.9520650852882279,0.6613547720139574,0.9989709535634979,0.058698887225724646,0.9890336442413279,0.8919094979322574,FALSE,FALSE,FALSE,FALSE
Desertimonas,0.3115700068132803,-0.5221944042421797,0.005870361312439823,-0.003934748367773751,0.13657378988227215,0.23107130037380677,0.002942930652133145,0.004249400694366306,2.281330898716778,-2.2598843015009638,1.9947331440463159,-0.9259537169536143,0.022528873642827667,0.023828432471918074,0.046071992472432564,0.35447003344396794,0.04023715860225553,0.03806964406646286,0.21317732376523466,0.80993432222672,TRUE,TRUE,FALSE,FALSE
Ilumatobacter,0.06305120868612993,0.22798442934015128,-4.443788630590113e-4,0.0025380785181507645,0.1831405519721179,0.29697843517894706,0.003998403258912992,0.005768201146976585,0.3442777036935496,0.7676800815614009,-0.11113908084894378,0.44001213783626525,0.7306374504447565,0.4426772725983589,0.9115060586544811,0.6599283162768452,0.7947625458295356,0.49740385849650764,0.9890336442413279,0.8919094979322574,FALSE,FALSE,FALSE,FALSE
Aciditerrimonas,0.07608228032928221,-0.19796512033492675,0.012537724395460075,-0.01320414467293132,0.1348171648983588,0.2285841279060561,0.002903108473588592,0.004192098431945077,0.564336747376657,-0.8660492841230288,4.318724053725052,-3.149769712541023,0.5725249771281663,0.386463135466167,1.569338519269586e-5,0.0016339920578846737,0.6614765978684181,0.4402880846954381,5.83508594892055e-4,0.0742558612972035,FALSE,FALSE,TRUE,FALSE
